x,y,h,z,h_z,t
-890000,350000,250.2,8733.488880605546,-8483.288880605545,580
-890000,360000,310.2,8857.648831215742,-8547.448831215741,580
-890000,370000,612.0,8831.995772480324,-8219.995772480324,580
-890000,380000,600.0,8750.644945316997,-8150.644945316997,580
-890000,390000,476.0,8933.29469232567,-8457.29469232567,580
-890000,400000,248.4,9008.65861725152,-8760.25861725152,580
-890000,410000,116.1,8953.870043195646,-8837.770043195645,580
-890000,420000,98.0,8691.71959305078,-8593.71959305078,580
-890000,430000,347.9,8399.446434558513,-8051.546434558513,580
-890000,440000,1075.9,8790.399958925023,-7714.499958925024,580
-890000,450000,228.8,9136.01146284109,-8907.21146284109,580
-890000,460000,52.3,8641.182881304741,-8588.882881304742,580
-890000,470000,125.5,7909.660791586383,-7784.160791586383,580
-890000,480000,485.0,7709.173861756215,-7224.173861756215,580
-890000,490000,495.0,7913.588798503829,-7418.588798503829,580
-890000,500000,765.8,8103.710000350993,-7337.910000350993,580
-890000,510000,349.8,8269.191270229112,-7919.391270229112,580
-890000,520000,187.0,8586.478710716963,-8399.478710716963,580
-890000,530000,0.2,9046.400571318633,-9046.200571318632,580
-890000,540000,73.0,9464.836382725452,-9391.836382725452,580
-890000,590000,-3.7,10518.851400759113,-10522.551400759114,580
-890000,600000,3.7,11024.929042399777,-11021.229042399777,580
-880000,140000,7.9,13728.32623375949,-13720.42623375949,580
-880000,230000,59.1,14157.609450680713,-14098.509450680713,580
-880000,240000,304.0,13706.470872363827,-13402.470872363827,580
-880000,250000,449.0,12491.089271860414,-12042.089271860414,580
-880000,260000,819.0,11993.066897797886,-11174.066897797886,580
-880000,270000,672.0,11812.571065901213,-11140.571065901213,580
-880000,280000,438.0,11318.875607335454,-10880.875607335454,580
-880000,290000,523.0,10879.815897662356,-10356.815897662356,580
-880000,300000,728.0,10583.085999677267,-9855.085999677267,580
-880000,310000,463.9,10276.421691273135,-9812.521691273136,580
-880000,320000,385.7,9989.943763175057,-9604.243763175056,580
-880000,330000,270.4,9624.052378414044,-9353.652378414045,580
-880000,340000,196.4,9209.580239630484,-9013.180239630485,580
-880000,350000,70.8,8863.320332246192,-8792.520332246193,580
-880000,360000,100.4,8469.927584482804,-8369.527584482805,580
-880000,370000,331.0,8164.0041791517515,-7833.0041791517515,580
-880000,380000,414.0,8227.626649878586,-7813.626649878586,580
-880000,390000,917.0,8534.74365952064,-7617.74365952064,580
-880000,400000,784.0,8901.548390883501,-8117.548390883501,580
-880000,410000,116.8,8994.711715426676,-8877.911715426677,580
-880000,420000,94.0,8930.047241188797,-8836.047241188797,580
-880000,430000,83.1,8860.192725730849,-8777.092725730849,580
-880000,440000,332.4,9304.384351563598,-8971.984351563598,580
-880000,450000,83.4,9815.384165004594,-9731.984165004595,580
-880000,460000,86.7,9304.658449486788,-9217.958449486787,580
-880000,470000,117.1,8658.060492512228,-8540.960492512228,580
-880000,480000,186.1,8409.994473499048,-8223.894473499047,580
-880000,490000,838.0,8462.44084450323,-7624.4408445032295,580
-880000,500000,348.0,8580.931221928928,-8232.931221928928,580
-880000,510000,381.0,8670.900644852205,-8289.900644852205,580
-880000,520000,211.0,8757.830190083594,-8546.830190083594,580
-880000,530000,480.0,8869.938213277044,-8389.938213277044,580
-880000,540000,219.0,9010.280369391068,-8791.280369391068,580
-880000,550000,60.0,9036.852006643237,-8976.852006643237,580
-880000,560000,6.2,9061.697269270198,-9055.497269270198,580
-880000,570000,7.6,9172.91162646082,-9165.31162646082,580
-880000,580000,52.0,9589.805219730033,-9537.805219730033,580
-880000,590000,4.0,10348.931763669916,-10344.931763669916,580
-880000,600000,1.0,10941.59043634724,-10940.59043634724,580
-880000,610000,35.0,11087.38515993746,-11052.38515993746,580
-880000,620000,6.1,10789.970932701812,-10783.870932701811,580
-880000,640000,449.0,9759.881875429206,-9310.881875429206,580
-880000,650000,305.0,9989.603409994588,-9684.603409994588,580
-880000,660000,191.0,10528.686613685028,-10337.686613685028,580
-870000,250000,10.9,12117.500865480744,-12106.600865480745,580
-870000,260000,242.4,11849.651124097529,-11607.25112409753,580
-870000,270000,319.9,11779.605899388222,-11459.705899388222,580
-870000,280000,503.7,11390.82208469357,-10887.122084693568,580
-870000,290000,569.9,11122.321216620245,-10552.421216620245,580
-870000,300000,450.0,10960.60193630255,-10510.60193630255,580
-870000,310000,507.1,10858.882906708206,-10351.782906708206,580
-870000,320000,509.5,10729.364016495756,-10219.864016495756,580
-870000,330000,403.5,10363.786022419563,-9960.286022419563,580
-870000,340000,329.7,9804.361966223727,-9474.661966223726,580
-870000,350000,306.0,9210.951426252905,-8904.951426252905,580
-870000,360000,47.1,8402.579186886687,-8355.479186886687,580
-870000,370000,357.0,7905.017209687276,-7548.017209687276,580
-870000,380000,538.5,7920.798179041847,-7382.298179041847,580
-870000,390000,1276.9,8105.937160206102,-6829.037160206102,580
-870000,400000,1135.3,8606.55784220795,-7471.2578422079505,580
-870000,410000,699.9,8897.276892381586,-8197.376892381586,580
-870000,420000,273.1,8914.28905084917,-8641.189050849169,580
-870000,430000,936.5,9029.297117905839,-8092.797117905839,580
-870000,440000,185.8,9624.44155814817,-9438.64155814817,580
-870000,450000,171.0,10420.433749968166,-10249.433749968166,580
-870000,460000,395.4,10171.959524250176,-9776.559524250177,580
-870000,470000,242.8,9328.891387095076,-9086.091387095077,580
-870000,480000,320.5,8969.066653371601,-8648.566653371601,580
-870000,490000,565.0,8964.612380835726,-8399.612380835726,580
-870000,500000,394.0,9103.298221301317,-8709.298221301317,580
-870000,510000,239.0,9017.749735526691,-8778.749735526691,580
-870000,520000,280.0,8902.148569340554,-8622.148569340554,580
-870000,530000,102.0,8719.736851089423,-8617.736851089423,580
-870000,540000,44.5,8499.682405517662,-8455.182405517662,580
-870000,550000,72.0,8282.648345064694,-8210.648345064694,580
-870000,560000,84.7,8167.962994573209,-8083.262994573209,580
-870000,570000,130.2,8378.973421672192,-8248.773421672191,580
-870000,580000,380.0,9131.22379797074,-8751.22379797074,580
-870000,590000,102.0,10224.198520050373,-10122.198520050373,580
-870000,600000,87.0,10942.233291425327,-10855.233291425327,580
-870000,610000,69.0,11027.79865065184,-10958.79865065184,580
-870000,620000,87.9,10598.977026247652,-10511.077026247653,580
-870000,630000,310.0,9738.90056580619,-9428.90056580619,580
-870000,640000,825.0,9020.28876908425,-8195.28876908425,580
-870000,650000,700.0,8889.836945960096,-8189.836945960096,580
-870000,660000,176.0,9114.898572295462,-8938.898572295462,580
-870000,670000,482.0,9340.681430973584,-8858.681430973584,580
-860000,260000,2.0,11603.335360734029,-11601.335360734029,580
-860000,270000,82.3,11361.10354518506,-11278.803545185061,580
-860000,280000,321.6,11228.931588493113,-10907.331588493113,580
-860000,290000,566.0,11393.209344601984,-10827.209344601984,580
-860000,300000,687.4,11465.927215936636,-10778.527215936636,580
-860000,310000,654.3,11606.715298649302,-10952.415298649303,580
-860000,320000,506.2,11637.178469637478,-11130.978469637477,580
-860000,330000,681.0,11301.070874406007,-10620.070874406007,580
-860000,340000,516.0,10664.169965027239,-10148.169965027239,580
-860000,350000,434.3,9864.28212461857,-9429.982124618571,580
-860000,360000,190.3,8899.217006084602,-8708.917006084603,580
-860000,370000,172.2,8049.980173323808,-7877.780173323808,580
-860000,380000,41.0,8041.375856498378,-8000.375856498378,580
-860000,390000,339.9,8302.041391968056,-7962.141391968056,580
-860000,400000,297.6,8683.11840745423,-8385.51840745423,580
-860000,410000,492.0,8923.573906374779,-8431.573906374779,580
-860000,420000,801.0,8987.773027078007,-8186.773027078007,580
-860000,430000,634.0,9158.504754469057,-8524.504754469057,580
-860000,440000,323.0,9892.732405254957,-9569.732405254957,580
-860000,450000,403.0,10749.911044491266,-10346.911044491266,580
-860000,460000,295.1,10605.147064770119,-10310.047064770119,580
-860000,470000,916.0,9620.17108702065,-8704.17108702065,580
-860000,480000,310.0,9119.299735845378,-8809.299735845378,580
-860000,490000,146.3,9317.933203483084,-9171.633203483085,580
-860000,500000,94.5,9730.432203748598,-9635.932203748598,580
-860000,510000,54.9,9584.360759520148,-9529.460759520149,580
-860000,520000,42.0,9273.630957363117,-9231.630957363117,580
-860000,530000,111.0,8791.72016815104,-8680.72016815104,580
-860000,540000,19.4,8152.579868592794,-8133.179868592794,580
-860000,550000,61.8,7982.078828799286,-7920.278828799286,580
-860000,560000,188.2,7988.714539391217,-7800.514539391217,580
-860000,570000,765.0,7996.276899289743,-7231.276899289743,580
-860000,580000,424.0,8514.018521791299,-8090.018521791299,580
-860000,590000,134.0,9860.966295134967,-9726.966295134967,580
-860000,600000,134.8,10798.571760565732,-10663.771760565733,580
-860000,610000,140.0,11017.10530870324,-10877.10530870324,580
-860000,620000,90.4,10626.518999753804,-10536.118999753804,580
-860000,630000,443.0,9631.896223102733,-9188.896223102733,580
-860000,640000,733.0,8858.413145233011,-8125.413145233011,580
-860000,650000,501.0,8331.35828432559,-7830.35828432559,580
-860000,660000,395.0,8069.386136611022,-7674.386136611022,580
-860000,670000,174.0,7929.724216110738,-7755.724216110738,580
-860000,760000,216.0,11820.022407794977,-11604.022407794977,580
-860000,830000,108.0,10051.61889518666,-9943.61889518666,580
-860000,840000,239.0,9934.068347138002,-9695.068347138002,580
-860000,850000,50.0,9841.098131459994,-9791.098131459994,580
-850000,270000,35.2,11191.746509956352,-11156.546509956352,580
-850000,280000,56.1,11350.446481853465,-11294.346481853465,580
-850000,290000,651.1,11869.106325466097,-11218.006325466096,580
-850000,300000,506.7,12403.16992700074,-11896.469927000739,580
-850000,310000,622.0,12707.6996075929,-12085.6996075929,580
-850000,320000,442.0,12729.983700443077,-12287.983700443077,580
-850000,330000,643.7,12436.76457210006,-11793.06457210006,580
-850000,340000,608.0,11682.30954382475,-11074.30954382475,580
-850000,350000,437.0,10752.149164652368,-10315.149164652368,580
-850000,360000,222.0,9600.090503244766,-9378.090503244766,580
-850000,370000,20.1,8691.42742881439,-8671.32742881439,580
-850000,380000,18.1,8554.14918793511,-8536.04918793511,580
-850000,390000,81.9,8773.058343238068,-8691.158343238068,580
-850000,400000,116.3,9113.424383534355,-8997.124383534356,580
-850000,410000,320.5,9399.081984665292,-9078.581984665292,580
-850000,420000,764.0,9509.442202096854,-8745.442202096854,580
-850000,430000,550.0,9733.472769485721,-9183.472769485721,580
-850000,440000,486.8,10269.399636426204,-9782.599636426205,580
-850000,450000,535.0,10790.718620974927,-10255.718620974927,580
-850000,460000,446.0,10459.7740329695,-10013.7740329695,580
-850000,470000,949.0,9293.655292628422,-8344.655292628422,580
-850000,480000,1161.0,8605.946816532016,-7444.946816532016,580
-850000,490000,308.0,9014.652159930007,-8706.652159930007,580
-850000,500000,109.2,9712.067395201146,-9602.867395201145,580
-850000,510000,77.0,9803.767335944462,-9726.767335944462,580
-850000,520000,42.5,9710.919881398084,-9668.419881398084,580
-850000,530000,25.6,9279.54642866726,-9253.94642866726,580
-850000,540000,135.0,8602.086310346656,-8467.086310346656,580
-850000,550000,160.0,8473.662705322506,-8313.662705322506,580
-850000,560000,605.0,8581.741075476535,-7976.741075476535,580
-850000,570000,588.0,8267.290739819491,-7679.290739819491,580
-850000,580000,283.0,8332.753758488472,-8049.753758488472,580
-850000,590000,180.1,9554.017559222355,-9373.917559222355,580
-850000,600000,172.2,10647.097210021793,-10474.897210021792,580
-850000,610000,96.1,10833.684265853968,-10737.584265853968,580
-850000,620000,124.1,10225.71597993265,-10101.615979932649,580
-850000,630000,563.0,9445.25248727835,-8882.25248727835,580
-850000,640000,799.4,8951.068441302872,-8151.668441302872,580
-850000,650000,362.0,8325.795626610256,-7963.795626610256,580
-850000,660000,1281.3,7629.10973119646,-6347.80973119646,580
-850000,670000,132.2,7120.499030942511,-6988.299030942511,580
-850000,750000,150.0,11254.20539106374,-11104.20539106374,580
-850000,760000,561.0,11321.847776646116,-10760.847776646116,580
-850000,770000,227.0,11092.250126246088,-10865.250126246088,580
-850000,780000,99.0,10546.524788091596,-10447.524788091596,580
-850000,820000,16.0,9706.519395853094,-9690.519395853094,580
-850000,830000,1044.0,9603.485344403722,-8559.485344403722,580
-850000,840000,198.0,9454.337133262414,-9256.337133262414,580
-850000,850000,12.5,9326.995363206619,-9314.495363206619,580
-850000,860000,204.0,9347.859410735877,-9143.859410735877,580
-850000,870000,903.0,9453.141892040196,-8550.141892040196,580
-850000,880000,60.0,9371.546975496722,-9311.546975496722,580
-840000,280000,28.9,11958.37922502805,-11929.47922502805,580
-840000,290000,36.3,12714.463752672857,-12678.163752672857,580
-840000,300000,147.4,13460.920904103668,-13313.520904103669,580
-840000,310000,171.8,13702.663558306256,-13530.863558306257,580
-840000,320000,71.9,13715.8143996268,-13643.914399626801,580
-840000,330000,137.7,13242.355384688606,-13104.655384688605,580
-840000,340000,148.9,12520.008482547573,-12371.108482547574,580
-840000,350000,35.5,11500.334333541026,-11464.834333541026,580
-840000,360000,105.4,10401.058666600024,-10295.658666600024,580
-840000,370000,75.3,9589.410894120378,-9514.110894120378,580
-840000,380000,34.7,9335.094756356626,-9300.394756356625,580
-840000,390000,103.8,9449.276110439623,-9345.476110439624,580
-840000,400000,168.5,9746.241547651794,-9577.741547651794,580
-840000,410000,61.7,10113.114914805763,-10051.414914805762,580
-840000,420000,249.0,10328.143088135212,-10079.143088135212,580
-840000,430000,149.6,10550.211314764318,-10400.611314764317,580
-840000,440000,87.9,10909.83809769967,-10821.93809769967,580
-840000,450000,218.6,11030.821521079844,-10812.221521079844,580
-840000,460000,755.6,10535.321863207306,-9779.721863207305,580
-840000,470000,519.6,9234.81097676933,-8715.21097676933,580
-840000,480000,412.0,8192.177268585054,-7780.177268585054,580
-840000,490000,451.0,8203.996887340145,-7752.996887340145,580
-840000,500000,188.4,8962.874583754252,-8774.474583754252,580
-840000,510000,233.0,9627.729778819075,-9394.729778819075,580
-840000,520000,652.0,9884.091235899428,-9232.091235899428,580
-840000,530000,151.4,9779.674427354119,-9628.27442735412,580
-840000,540000,75.0,9254.961836677589,-9179.961836677589,580
-840000,550000,85.0,8940.201457698256,-8855.201457698256,580
-840000,560000,187.0,8844.359431421408,-8657.359431421408,580
-840000,570000,617.0,8385.80947602804,-7768.80947602804,580
-840000,580000,379.0,8213.033150449213,-7834.033150449213,580
-840000,590000,682.0,8959.080804163743,-8277.080804163743,580
-840000,600000,294.8,9837.141347943316,-9542.341347943317,580
-840000,610000,329.0,9974.111760279338,-9645.111760279338,580
-840000,620000,65.3,9400.226716436835,-9334.926716436836,580
-840000,630000,199.0,8855.06196680292,-8656.06196680292,580
-840000,640000,723.9,8846.578307074913,-8122.678307074913,580
-840000,650000,104.3,8394.090672924565,-8289.790672924566,580
-840000,660000,60.2,7636.97113617178,-7576.77113617178,580
-840000,670000,13.2,7079.787977031312,-7066.587977031312,580
-840000,680000,3.2,7503.755376428447,-7500.555376428447,580
-840000,690000,5.0,8558.914186921567,-8553.914186921567,580
-840000,700000,0.0,9405.24048279863,-9405.24048279863,580
-840000,710000,63.0,10072.7873604485,-10009.7873604485,580
-840000,750000,28.0,11023.707866892342,-10995.707866892342,580
-840000,760000,314.0,10948.379789329661,-10634.379789329661,580
-840000,770000,227.0,10554.904267957088,-10327.904267957088,580
-840000,780000,273.0,10032.564379046707,-9759.564379046707,580
-840000,790000,215.0,9656.218507430785,-9441.218507430785,580
-840000,800000,94.0,9458.096180377057,-9364.096180377057,580
-840000,810000,420.0,9405.542606256431,-8985.542606256431,580
-840000,820000,910.0,9394.84687451272,-8484.84687451272,580
-840000,830000,240.0,9298.649502476632,-9058.649502476632,580
