x,y,depth0,depth500,depth800,depth1000
-2000000,-75000,27.83052485100677,51.79320695341141,68.80584208489698,76.53746784603578
-2000000,60000,24.352193696745296,36.649645548688255,41.610544494535745,64.71514412214893
-2000000,85000,31.378986301296777,38.1453019650528,44.30316123464614,65.92197430484157
-2000000,90000,32.24862630032433,45.729528119971846,53.93652344781421,72.57548636902436
-2000000,95000,30.01165105072424,41.51990245455545,46.8475376693186,60.85771368733327
-2000000,100000,30.14000757062376,41.98327181063708,45.090825569096395,57.0012475197761
-2000000,105000,29.098836538182738,41.01104275287915,42.99625187542401,58.82084605122902
-2000000,110000,22.87978611194483,32.33065295100778,37.8691387063878,33.105750690092066
-2000000,120000,22.001856583570977,34.01260224262935,35.55199844259904,36.43945519129032
-2000000,125000,21.612152249893967,32.87831845909592,34.340636497478116,36.53453683676885
-2000000,130000,29.5944602412643,37.44205868192907,41.09001112030503,50.70439322381819
-2000000,135000,24.827867797776797,31.252197575689465,37.4444370153206,48.07444337009163
-2000000,140000,25.23214538782093,31.90943198051373,37.669376936225945,34.528146880155134
-2000000,155000,24.651538677882556,31.39861223444216,35.994818605939905,35.12284053860904
-2000000,235000,34.074684708501266,37.85460330717419,50.57609236319681,62.30907156788808
-2000000,240000,24.129329881072138,33.44046709884786,41.08107758242214,54.48087785017502
-2000000,250000,23.135596786928538,38.21551719959476,43.40879970584224,50.57121077014707
-1995000,-195000,39.06333734344411,42.670171511114944,44.191205460810295,59.536838928420366
-1995000,-190000,67.88093832081658,79.13975826894253,106.27217753462347,159.31977616199813
-1995000,-185000,68.27673704874628,81.32528367759022,106.39350682536869,158.44320529303272
-1995000,-180000,54.67380685040088,47.38494010431978,54.35485567242924,85.2033851562295
-1995000,-85000,23.046401882012475,51.11050560252727,61.652236665889234,67.54319367992966
-1995000,-80000,25.38634992020205,44.79642089391703,61.46106959293141,73.07801610357696
-1995000,-75000,36.716875430230125,62.08307298737071,60.73037883329356,67.49661016536086
-1995000,20000,24.468433361184722,36.60956857619602,38.809745372179016,60.414421098299314
-1995000,65000,24.645378831995103,35.79021710763155,44.20939218634817,63.69881939576689
-1995000,70000,22.481577894844648,33.30192264540828,37.6159277665071,36.84419356858295
-1995000,75000,24.40838554356614,32.81600609251325,39.34751210571292,47.35963352871123
-1995000,80000,23.57885720070523,34.15681860165327,41.72838651254124,54.13057984538743
-1995000,85000,22.71926614951216,34.059600996692666,33.73672312162894,33.60143486515078
-1995000,90000,23.72874231141102,33.18644987847951,33.283582437039684,35.17784350510169
-1995000,95000,30.01267666681649,39.34474612547101,44.40709386532275,56.29786830211533
-1995000,100000,23.790260369939503,33.06977689944904,35.22845512828355,32.716995470160455
-1995000,115000,22.486567449317278,32.75731131795031,38.0593998657536,35.5949014563045
-1995000,120000,23.326761887319307,32.39789410910421,34.44202342506276,34.71267685515718
-1995000,125000,24.712267274536224,33.3018818261062,36.703080189722016,45.19085325549118
-1995000,130000,24.93961571826243,33.968474995931416,35.557748748504935,56.406695979858924
-1995000,135000,24.6161455217958,31.296035907907267,38.47897683737291,42.14587912135026
